theme3_id,theme_label,target_mode,claim_type_mode,category_mode,falsifiability_tier_mode,first_date,last_date,claim_occurrences,c2_clusters_merged,horizon_values,goalpost_shift_candidate_theme,goalpost_shift_flag,goalpost_shift_score,horizon_shift_type,certainty_shift,status_at_eval,confidence,as_of_date,reason,sources,representative_quote,cluster2_ids,source_urls
theme3_fde6def617bf,scaling_limits,agi,predictive,prediction,tier_2,2023-02-11,2025-12-01,7,4,,no,no,0,none,hardened,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://deepmind.google/models/model-cards/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"Where has his steelperson aspiration gone? 1 Another rhetorical trick is to paint me as a lone, lunatic voice, as if I were the only person doubting that scaling will get us to AGI (whatever that is) when in fact there are loads of people with similar concerns.",cluster2_2524d1975b5f;cluster2_6fc67030d52c;cluster2_a4faf65c6729;cluster2_d9938251ac9e,https://garymarcus.substack.com/p/august-5-2024-a-big-day-in-tech;https://garymarcus.substack.com/p/does-ai-really-need-a-paradigm-shift;https://garymarcus.substack.com/p/marcus-goes-gaga-over-gates-clip;https://garymarcus.substack.com/p/the-great-ai-retrenchment-has-begun;https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt;https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting;https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
theme3_1421096bca2e,scaling_limits,general_ai,descriptive,technical_assessment,tier_2,2023-02-11,2025-12-09,6,6,,no,no,0,none,hardened,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://deepmind.google/models/model-cards/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"As Brenden Lake and Greg Murphy have put it , that’s not enough, “Current models are too strongly linked to the text-based patterns in large corpora, and too weakly linked to the desires, goals, and beliefs that people express through words.” The act of referring involves (at least) the speaker, the utterance, the context, and some properties of the external world; the interactions and dependencie s between such things simply are not present in most current AI models.",cluster2_193ea7785809;cluster2_510715dd4d30;cluster2_99732fe669f0;cluster2_a33bb1b67f02;cluster2_aa9291a8403d;cluster2_de63f02252a7,https://garymarcus.substack.com/p/an-ai-rumor-you-wont-want-to-miss;https://garymarcus.substack.com/p/are-social-media-and-coordinated;https://garymarcus.substack.com/p/game-over-for-pure-llms-even-turing;https://garymarcus.substack.com/p/is-the-white-houses-ai-policy-coherent;https://garymarcus.substack.com/p/three-ideas-from-linguistics-that;https://garymarcus.substack.com/p/what-if-generative-ai-turned-out
theme3_5bb7238346d7,reasoning_common_sense,agi,predictive,prediction,tier_1,2023-02-16,2025-08-09,6,6,2062-12-31,no,no,1,less_specific_over_time,hardened,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://deepmind.google/models/model-cards/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"I expect for example that physical reasoning will improve (a radical boon for domestic robots) before psychological reasoning; there won’t be a magic day in which we say “aha AGI landed on January 27, 2062” or whatever it is.",cluster2_23e68513f1f4;cluster2_582ab5c77c5d;cluster2_ac12b937c62f;cluster2_b2f00526946c;cluster2_ee92ec4e7a8c;cluster2_f4fdda54ded8,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime;https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why;https://garymarcus.substack.com/p/gpt-5-and-irrational-exuberance;https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming;https://garymarcus.substack.com/p/o3-agi-the-art-of-the-demo-and-what
theme3_b0820e15e283,regulation_policy,regulation,descriptive,capability,tier_2,2023-11-20,2025-12-13,6,6,,no,no,0,none,stable,mixed,medium,2026-03-02,"Regulatory rollout is real (EU AI Act timetable), but many policy-effect claims remain open and jurisdiction-specific.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"The schisms on display there highlight the fact that we cannot rely purely on the companies to self-regulate AI, wherein even their own internal governance can be deeply conflicted.",cluster2_02d29a221c41;cluster2_3957ce962c19;cluster2_4936d6eeff04;cluster2_67c020f6b6eb;cluster2_dcfeb9f67d60;cluster2_e7a75c4d7556,https://garymarcus.substack.com/p/a-deeply-implausible-premise-is-behind;https://garymarcus.substack.com/p/open-letter-to-all-eu-leaders;https://garymarcus.substack.com/p/the-desperate-race-to-save-generative;https://garymarcus.substack.com/p/the-misguided-backlash-against-californias;https://garymarcus.substack.com/p/two-visions-of-ais-future
theme3_1171c23b8fe5,openai_governance,openai,normative,policy,tier_3,2023-02-21,2024-10-24,5,3,2023-12-31,no,no,1,less_specific_over_time,hardened,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Feb 2, 2023: Microsoft President Brad Smith, an attorney who was once their General Counsel, positions Microsoft as the responsible AI company , with the first boldfaced principle being “First, we must ensure that AI is built and used responsibly and ethically”, and noting “First, these issues are too important to be left to technologists alone.” Feb 6, 2023: Bing chat is released, in tandem with OpenAI, to enormous initial acclaim.",cluster2_0891c70e894b;cluster2_305ce01dd76b;cluster2_f85791e5917a,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness;https://garymarcus.substack.com/p/scarjo-is-just-the-tip-of-the-iceberg;https://garymarcus.substack.com/p/the-irony-and-the-agony-of-elon-musks;https://garymarcus.substack.com/p/what-did-they-know-and-when-did-they;https://garymarcus.substack.com/p/what-should-we-learn-from-openais
theme3_172e5150cd97,scaling_limits,llms,normative,policy,tier_3,2023-02-11,2025-07-13,5,5,2023-12-31,no,no,1,less_specific_over_time,hardened,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"E.g., if the field were to turn from simply scaling (GPT-3 is pretty much just GPT-2 but bigger) to using large language models as only one component in a larger architecture , with things like writable/readable discrete memory for symbolic propositions, I certainly think we should view that as a paradigm shift.",cluster2_00fc3649ff82;cluster2_1034bdfda6cd;cluster2_18b57218f5f0;cluster2_2d237eac5205;cluster2_3061f26a4803,https://garymarcus.substack.com/p/a-knockout-blow-for-llms;https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached;https://garymarcus.substack.com/p/does-ai-really-need-a-paradigm-shift;https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated;https://garymarcus.substack.com/p/the-open-letter-controversy
theme3_2cc418f5064a,scaling_limits,general_ai,predictive,prediction,tier_1,2023-08-24,2025-12-20,5,5,2025-12-31,no,no,1,none,softened,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://deepmind.google/models/model-cards/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"Quoting further, “Nearly 70% of respondents to the S&P Global survey said they have at least one AI project in production... but about half of those companies (31% of respondents) are still in pilot or proof-of-concept stage, outnumbering those who have reached enterprise scale with an AI project (28% of total respondents).” And of course not every enterprise-scale experiment will be successful.",cluster2_145640dc2744;cluster2_335fc42188aa;cluster2_510dee98ff76;cluster2_97b98e0a97eb;cluster2_b4313a3cfb16,https://garymarcus.substack.com/p/25-ai-predictions-for-2025-from-marcus;https://garymarcus.substack.com/p/six-or-seven-predictions-for-ai-2026;https://garymarcus.substack.com/p/the-rise-and-fall-of-chatgpt
theme3_315a8368ec1c,scaling_limits,llms,predictive,prediction,tier_2,2023-02-13,2025-07-27,5,4,within_10_years,no,no,1,less_specific_over_time,stable,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://deepmind.google/models/model-cards/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"LeCun and his collaborator Browning make a strong case that language input alone (which is the kind of thing that GPT-3 is trained on) is not enough, writing an essay called AI And The Limits Of Language arguing that “A system trained on language alone will never approximate human intelligence, even if trained from now until the heat death of the universe.” But here again there’s a lack of credit.",cluster2_0c058feafc9a;cluster2_2f73455ba9d2;cluster2_37a8622daf7a;cluster2_856ccc515e34,https://garymarcus.substack.com/p/a-new-ai-scaling-law-shell-game;https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached;https://garymarcus.substack.com/p/how-new-are-yann-lecuns-new-ideas;https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting;https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
theme3_33ffa6bb38e1,reasoning_common_sense,llms,descriptive,technical_assessment,tier_2,2023-02-16,2025-07-13,5,5,,no,no,0,none,stable,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://deepmind.google/models/model-cards/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"ChatGPT simply cannot reason well enough to to do this; as I have documented in previous essays, it has demonstrably misunderstood physics, biology, psychology, medicine, and so forth.",cluster2_0ede029933af;cluster2_1acc111c3150;cluster2_34d419139435;cluster2_9ce2b8d7c8f0;cluster2_bdefaec735b3,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt;https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated;https://garymarcus.substack.com/p/scientists-please-dont-let-your-chatbots;https://garymarcus.substack.com/p/scott-alexanders-misleading-victory;https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
theme3_4fc5744321e5,reasoning_common_sense,agi,normative,policy,tier_3,2022-05-29,2025-12-17,5,4,,no,no,0,none,stable,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"The bottom line is this, something that AI once cherished but has now forgotten: If we are to build AGI, we are going to need to learn something from humans, how they reason and understand the physical world, and how they represent and acquire language and complex concepts.",cluster2_4baf3df608c6;cluster2_5e23c120516b;cluster2_6e35d15ac55b;cluster2_f4a43112a11a,https://garymarcus.substack.com/p/breaking-news-scale-is-all-you-need;https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why;https://garymarcus.substack.com/p/humans-versus-machines-the-hallucination;https://garymarcus.substack.com/p/seven-replies-to-the-viral-apple;https://garymarcus.substack.com/p/the-new-science-of-alt-intelligence
theme3_5050e9c2cf3b,safety_alignment,regulation,descriptive,technical_assessment,tier_2,2023-06-08,2026-02-01,5,5,,no,no,0,none,stable,mixed,medium,2026-03-02,"Safety evidence is bidirectional: capabilities/safeguards improved, but documented residual risk remains.",https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://deepmind.google/models/model-cards/gemini-3-1-pro/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"We would never leave the pharmaceutical industry to entirely self-regulate itself, and we shouldn’t leave AI to do so, either.",cluster2_5f80d701097a;cluster2_614bae93ae1b;cluster2_ba7cbfcacafb;cluster2_fead9e87127d;cluster2_ff49e921456d,https://garymarcus.substack.com/p/automatic-disinformation-threatens;https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness;https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos;https://garymarcus.substack.com/p/openclaw-aka-moltbot-is-everywhere;https://garymarcus.substack.com/p/two-models-of-ai-oversight-and-how
theme3_68780a9144b2,regulation_policy,llms,predictive,prediction,tier_2,2023-03-12,2025-11-27,5,5,,no,no,0,none,stable,mixed,medium,2026-03-02,"Regulatory rollout is real (EU AI Act timetable), but many policy-effect claims remain open and jurisdiction-specific.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Furthermore, since this is a matter of principle, irremediable, if they improve their performance for language it only reveals more clearly their fundamental and irremediable flaws, since by the same token they will improve their performance for impossible systems.” For elaboration., see my earlier essay Chomsky and GPT-3, The Road to AI We Can Trust Noam Chomsky and GPT-3 “You can’t go to a physics conference and say: I’ve got a great theory.",cluster2_21c3d484f9ed;cluster2_50a8e9851315;cluster2_8222239b1e41;cluster2_91b8e5a6bd69;cluster2_9c1463221761,https://garymarcus.substack.com/p/caricaturing-noam-chomsky;https://garymarcus.substack.com/p/gpt-5-and-irrational-exuberance;https://garymarcus.substack.com/p/has-the-bailout-of-generative-ai;https://garymarcus.substack.com/p/the-race-for-ai-supremacy-is-over;https://garymarcus.substack.com/p/what-scaling-does-and-doesnt-buy
theme3_8f587a704cfd,hallucination_misinformation,llms,normative,policy,tier_3,2024-03-15,2026-01-06,5,5,,no,no,0,none,hardened,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Here’s another blatant example: In my opinion, every article with ChatGPT remnants should be considered suspect and perhaps retracted, because hallucinations may have filtered in, and both authors and reviewers) were asleep at the switch.",cluster2_22f2430375b0;cluster2_2e7b3f41ca16;cluster2_34249504c774;cluster2_3e1007c9fc35;cluster2_76372dca5fa4,https://garymarcus.substack.com/p/facing-facts;https://garymarcus.substack.com/p/hot-take-gpt-45-is-a-nothing-burger;https://garymarcus.substack.com/p/the-exponential-enshittification;https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt;https://garymarcus.substack.com/p/why-chatgpt-cant-be-trusted-with
theme3_b1a2bbb9ed57,safety_alignment,llms,descriptive,technical_assessment,tier_2,2023-02-14,2025-11-18,5,5,,no,no,1,none,softened,mixed,medium,2026-03-02,"Safety evidence is bidirectional: capabilities/safeguards improved, but documented residual risk remains.",https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://deepmind.google/models/model-cards/gemini-3-1-pro/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"When an LLM produces a sentence, you can't directly use that sentence to control stuff, unless you build another system to parse the sentences into actions.",cluster2_43f9d46a55b2;cluster2_7528d8d7243d;cluster2_7eeae4cad52e;cluster2_cfbcd6cd02e1;cluster2_ff903566a590,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread;https://garymarcus.substack.com/p/how-come-smart-assistants-have-virtually;https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic;https://garymarcus.substack.com/p/top-5-reasons-why-openai-was-probably;https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with
theme3_fa38c07be4e7,safety_alignment,general_ai,normative,policy,tier_3,2023-11-25,2026-02-26,5,5,2014-12-31,no,no,0,more_specific_over_time,hardened,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"The point of AI should not be to replicate us, but to supplement us, where we are cognitively frail (calculators are great at that! and spreadsheets! and databases!), and to pitch where we would prefer not to go, helping us, for example, with jobs that robotics call “dull, dirty, and dangerous”.",cluster2_008bc7b600e9;cluster2_04615a662780;cluster2_60a0f9ed211a;cluster2_92b7579849eb;cluster2_96ba65e917af,https://garymarcus.substack.com/p/ai-versus-the-clumsy-human-mind;https://garymarcus.substack.com/p/america-and-probably-the-world-stands;https://garymarcus.substack.com/p/an-epidemic-of-weirdly-precise-ai;https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold;https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically
theme3_0ec6975bae97,scaling_limits,general_ai,normative,policy,tier_3,2024-09-10,2026-02-10,4,4,2025-12-31,no,no,0,more_specific_over_time,stable,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"You should be watching to see what the candidates plan to do about fraud and disinformation, as AI contributes to escalation in both.",cluster2_24be6bd7e57a;cluster2_605278c9f936;cluster2_d8056cd314e2;cluster2_da476509fbf6,https://garymarcus.substack.com/p/gpt-45-is-no-gpt-5;https://garymarcus.substack.com/p/grok-3-beta-in-shambles;https://garymarcus.substack.com/p/some-disconcerting-facts-about-ai;https://garymarcus.substack.com/p/what-will-the-candidates-say-about
theme3_2ea498a89294,hallucination_misinformation,general_ai,normative,policy,tier_3,2023-02-15,2026-02-25,4,4,,no,no,0,none,hardened,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"The core of that threat comes from the combination of three facts: • these systems are inherently unreliable, frequently making errors of both reasoning and fact, and prone to hallucination ; ask them to explain why crushed porcelain is good in breast milk , and they may tell you that “porcelain can help to balance the nutritional content of the milk, providing the infant with the nutrients they need to help grow and develop”.",cluster2_164a49e07c6c;cluster2_508dd52080f1;cluster2_80773baf99b8;cluster2_859692bfa6d7,https://garymarcus.substack.com/p/25-ai-predictions-for-2025-from-marcus;https://garymarcus.substack.com/p/ais-jurassic-park-moment;https://garymarcus.substack.com/p/casey-newton-strikes-out;https://garymarcus.substack.com/p/code-red-for-humanity
theme3_35dcaa96810a,safety_alignment,openai,predictive,prediction,tier_1,2023-11-19,2024-08-23,4,4,2019-12-31,no,no,0,more_specific_over_time,stable,mixed,medium,2026-03-02,"Safety evidence is bidirectional: capabilities/safeguards improved, but documented residual risk remains.",https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://deepmind.google/models/model-cards/gemini-3-1-pro/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,They may well get their way. 4 vital questions: 👉Will the nonprofit continue to exist? 👉What checks and balances will there be? 👉Where will this leave OpenAI with respect to safety? 👉Where will this leave humanity?,cluster2_1df91ebe1fd2;cluster2_b06afaa97de9;cluster2_e0da293833a4;cluster2_ebd6844e45f6,https://garymarcus.substack.com/p/as-the-openai-world-turns-4-vital;https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch;https://garymarcus.substack.com/p/openais-own-goal;https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai
theme3_91c95a37e045,scaling_limits,agi,descriptive,technical_assessment,tier_3,2023-02-11,2025-06-17,4,4,,no,no,0,none,stable,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://deepmind.google/models/model-cards/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf,"In inaccurately portraying me as a lone crusader, Alexander has not given the scaling is not enough for AGI view the “steelman” treatment that he is known for delivering.",cluster2_8856c7821143;cluster2_c02cc3bc55e0;cluster2_cc88f226a5e0;cluster2_f87f255521e1,https://garymarcus.substack.com/p/does-ai-really-need-a-paradigm-shift;https://garymarcus.substack.com/p/marcus-goes-gaga-over-gates-clip;https://garymarcus.substack.com/p/seven-replies-to-the-viral-apple;https://garymarcus.substack.com/p/soras-surreal-physics
theme3_97d445ef04e0,hallucination_misinformation,general_ai,descriptive,capability,tier_2,2023-02-13,2023-08-28,4,4,,no,no,0,none,stable,supported,high,2026-03-02,"Cross-vendor documentation (OpenAI, Google Gemini, Anthropic) indicates hallucinations/errors still occur, though mitigations have improved.",https://openai.com/blog/why-language-models-hallucinate/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf;https://support.google.com/gemini/answer/13594961;https://www.anthropic.com/system-cards;https://www-cdn.anthropic.com/07b2a3f9902ee19fe39a36ca638e5ae987bc64dd.pdf;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,He's done really good work in experimental psychology but he's never written a peer-reviewed paper on AI”— which is simply false.,cluster2_14234e3f0b9f;cluster2_23e996fd8041;cluster2_26c69fbd193d;cluster2_b92f970c5190,https://garymarcus.substack.com/p/how-new-are-yann-lecuns-new-ideas;https://garymarcus.substack.com/p/the-new-sport-of-misrepresenting;https://garymarcus.substack.com/p/the-us-and-china-want-different-things;https://garymarcus.substack.com/p/what-if-generative-ai-turned-out
