claim_id,claim_date,slug,title,url,quote,canonical_claim,canonical_norm,category,claim_type,falsifiability_tier,target,horizon_type,horizon_value,evaluation_date,source_file
claim_00365,2024-01-08,the-desperate-race-to-save-generative,Marcus on AI,https://garymarcus.substack.com/p/the-desperate-race-to-save-generative,It is a particular flaw of current AI — but not a logical necessity for any imaginable AI — that it cannot learn except by downloading internet-sized gobs of content .,It is a particular flaw of current AI — but not a logical necessity for any imaginable AI — that it cannot learn except by downloading internet-sized gobs of content .,it is a particular flaw of current ai but not a logical necessity for any imaginable ai that it cannot learn except by downloading internet sized gobs of content,capability,descriptive,tier_2,regulation,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-08_the-desperate-race-to-save-generative.txt
claim_00366,2024-01-08,the-desperate-race-to-save-generative,Marcus on AI,https://garymarcus.substack.com/p/the-desperate-race-to-save-generative,"It’s likewise a flaw that that current AI cannot learn without a tendency to inadvertently regurgitate big bits of text and images that look uncannily like their sources, but not a logical necessity.","It’s likewise a flaw that that current AI cannot learn without a tendency to inadvertently regurgitate big bits of text and images that look uncannily like their sources, but not a logical necessity.",it s likewise a flaw that that current ai cannot learn without a tendency to inadvertently regurgitate big bits of text and images that look uncannily like their sources but not a logical necessity,capability,descriptive,tier_2,regulation,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-08_the-desperate-race-to-save-generative.txt
claim_00367,2024-01-08,the-desperate-race-to-save-generative,Marcus on AI,https://garymarcus.substack.com/p/the-desperate-race-to-save-generative,"If the current batch of AI companies cannot create AI that performs reasonably well based on public domain sources and whatever they are prepared to pay to license, they should go back to the drawing board—and figure out how to build software that doesn’t have a plagiarism problem—rather than fleecing artists, writers, and other content providers.","If the current batch of AI companies cannot create AI that performs reasonably well based on public domain sources and whatever they are prepared to pay to license, they should go back to the drawing board—and figure out how to build software that doesn’t have a plagiarism problem—rather than fleecing artists, writers, and other content providers.",if the current batch of ai companies cannot create ai that performs reasonably well based on public domain sources and whatever they are prepared to pay to license they should go back to the drawing board and figure out how to build software that doesn t have a plagiarism problem rather than fleecing artists writers and other content providers,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-08_the-desperate-race-to-save-generative.txt
claim_00368,2024-01-08,the-desperate-race-to-save-generative,Marcus on AI,https://garymarcus.substack.com/p/the-desperate-race-to-save-generative,"First he would like to see training of large models construed as fair use, second, he thinks maybe ChatGPT isn’t as bad as the Times made it appear, pointing to a specific AI technique called RAG (see Ng’s nice short explanation below) as a possible culprit that could be worked around: On the first point, good luck.","First he would like to see training of large models construed as fair use, second, he thinks maybe ChatGPT isn’t as bad as the Times made it appear, pointing to a specific AI technique called RAG (see Ng’s nice short explanation below) as a possible culprit that could be worked around: On the first point, good luck.",first he would like to see training of large models construed as fair use second he thinks maybe chatgpt isn t as bad as the times made it appear pointing to a specific ai technique called rag see ng s nice short explanation below as a possible culprit that could be worked around on the first point good luck,technical_assessment,descriptive,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-08_the-desperate-race-to-save-generative.txt
claim_00369,2024-01-10,could-openais-nonprofit-be-forced,Marcus on AI,https://garymarcus.substack.com/p/could-openais-nonprofit-be-forced,"There was a competition here and the faction that won wanted to pursue profit.” If the State of California chooses to investigate, one possible outcome could be that the State of California could force OpenAI to dissolve the nonprofit parent, making a distribution, conceivably measured in the billions of dollars, to an external charity (focused in whole or in part on AI).","There was a competition here and the faction that won wanted to pursue profit.” If the State of California chooses to investigate, one possible outcome could be that the State of California could force OpenAI to dissolve the nonprofit parent, making a distribution, conceivably measured in the billions of dollars, to an external charity (focused in whole or in part on AI).",there was a competition here and the faction that won wanted to pursue profit if the state of california chooses to investigate one possible outcome could be that the state of california could force openai to dissolve the nonprofit parent making a distribution conceivably measured in the billions of dollars to an external charity focused in whole or in part on ai,industry_market,descriptive,tier_2,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-10_could-openais-nonprofit-be-forced.txt
claim_00370,2024-01-24,no-multimodal-chatgpt-is-not-going,Marcus on AI,https://garymarcus.substack.com/p/no-multimodal-chatgpt-is-not-going,"What we said there in our discussion of output filtering (“Possible solution: filtering out queries that might violate copyright”) —and which the AI Snake Oil authors did not address—was that we didn’t expect to be reliable; in fact, I’d already gone through this with a user on X: As a last resort, the X user @bartekxx12 has experimented with trying to get ChatGPT and Google Reverse Image Search to identify sources, with mixed (but not zero) success.","What we said there in our discussion of output filtering (“Possible solution: filtering out queries that might violate copyright”) —and which the AI Snake Oil authors did not address—was that we didn’t expect to be reliable; in fact, I’d already gone through this with a user on X: As a last resort, the X user @bartekxx12 has experimented with trying to get ChatGPT and Google Reverse Image Search to identify sources, with mixed (but not zero) success.",what we said there in our discussion of output filtering possible solution filtering out queries that might violate copyright and which the ai snake oil authors did not address was that we didn t expect to be reliable in fact i d already gone through this with a user on x as a last resort the x user bartekxx12 has experimented with trying to get chatgpt and google reverse image search to identify sources with mixed but not zero success,capability,descriptive,tier_2,google,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-24_no-multimodal-chatgpt-is-not-going.txt
claim_00371,2024-01-24,no-multimodal-chatgpt-is-not-going,Marcus on AI,https://garymarcus.substack.com/p/no-multimodal-chatgpt-is-not-going,"In hindsight, AI Snake Oil should have dug deeper.","In hindsight, AI Snake Oil should have dug deeper.",in hindsight ai snake oil should have dug deeper,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-24_no-multimodal-chatgpt-is-not-going.txt
claim_00372,2024-01-24,no-multimodal-chatgpt-is-not-going,Marcus on AI,https://garymarcus.substack.com/p/no-multimodal-chatgpt-is-not-going,"So when you say “super super sharp beautiful beautiful photo of an otter leaping out of the water” You probably don’t realize that the output is essentially a real photo that Mike stayed out in the rain for three weeks to take.” As the same user points out, individual artists such as Finklestein are also unlikely to have sufficient legal staff to pursue claims against AI companies, however valid.","So when you say “super super sharp beautiful beautiful photo of an otter leaping out of the water” You probably don’t realize that the output is essentially a real photo that Mike stayed out in the rain for three weeks to take.” As the same user points out, individual artists such as Finklestein are also unlikely to have sufficient legal staff to pursue claims against AI companies, however valid.",so when you say super super sharp beautiful beautiful photo of an otter leaping out of the water you probably don t realize that the output is essentially a real photo that mike stayed out in the rain for three weeks to take as the same user points out individual artists such as finklestein are also unlikely to have sufficient legal staff to pursue claims against ai companies however valid,technical_assessment,descriptive,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-24_no-multimodal-chatgpt-is-not-going.txt
claim_00373,2024-01-24,no-multimodal-chatgpt-is-not-going,Marcus on AI,https://garymarcus.substack.com/p/no-multimodal-chatgpt-is-not-going,"We honestly don’t know, but we do know that after 45 minutes of experiments, our time was up: God save Midjourney if they need to rely on ChatGPT. § The moral of this story, like the moral of so many others I have told, is that almost nothing in AI is truly trivial.","We honestly don’t know, but we do know that after 45 minutes of experiments, our time was up: God save Midjourney if they need to rely on ChatGPT. § The moral of this story, like the moral of so many others I have told, is that almost nothing in AI is truly trivial.",we honestly don t know but we do know that after 45 minutes of experiments our time was up god save midjourney if they need to rely on chatgpt the moral of this story like the moral of so many others i have told is that almost nothing in ai is truly trivial,policy,normative,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-24_no-multimodal-chatgpt-is-not-going.txt
claim_00374,2024-01-24,no-multimodal-chatgpt-is-not-going,Marcus on AI,https://garymarcus.substack.com/p/no-multimodal-chatgpt-is-not-going,(AI Snake Oil should of course have known that).,(AI Snake Oil should of course have known that).,ai snake oil should of course have known that,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-24_no-multimodal-chatgpt-is-not-going.txt
claim_00375,2024-01-27,openais-got-99-problems-and-twitch,Marcus on AI,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,"Because Altman’s company is presumably central to the future of AI and hence potentially to the future of humanity, he is likely, justifiably, to remain under a microscope, henceforth.","Because Altman’s company is presumably central to the future of AI and hence potentially to the future of humanity, he is likely, justifiably, to remain under a microscope, henceforth.",because altman s company is presumably central to the future of ai and hence potentially to the future of humanity he is likely justifiably to remain under a microscope henceforth,prediction,causal,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-27_openais-got-99-problems-and-twitch.txt
claim_00376,2024-01-27,openais-got-99-problems-and-twitch,Marcus on AI,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,The company itself recently claimed that it would be “ impossible ” for its AI to work adequately without drawing heavily on copyrighted materials.,The company itself recently claimed that it would be “ impossible ” for its AI to work adequately without drawing heavily on copyrighted materials.,the company itself recently claimed that it would be impossible for its ai to work adequately without drawing heavily on copyrighted materials,capability,descriptive,tier_2,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-27_openais-got-99-problems-and-twitch.txt
claim_00377,2024-01-27,openais-got-99-problems-and-twitch,Marcus on AI,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,"The choice is not between them building AI or not, it is between them building AI for free or building AI by paying for their raw materials, doing what lots of companies like Netflix and Spotify do routinely: licensing copyrighted materials that they commercialize.","The choice is not between them building AI or not, it is between them building AI for free or building AI by paying for their raw materials, doing what lots of companies like Netflix and Spotify do routinely: licensing copyrighted materials that they commercialize.",the choice is not between them building ai or not it is between them building ai for free or building ai by paying for their raw materials doing what lots of companies like netflix and spotify do routinely licensing copyrighted materials that they commercialize,technical_assessment,descriptive,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-27_openais-got-99-problems-and-twitch.txt
claim_00378,2024-01-27,openais-got-99-problems-and-twitch,Marcus on AI,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,"Fourth, ChatGPT and related systems have a kind of truthiness problem ; some of what they say is true, and some is not; it is very difficult for the end user to anticipate what will or not be true.","Fourth, ChatGPT and related systems have a kind of truthiness problem ; some of what they say is true, and some is not; it is very difficult for the end user to anticipate what will or not be true.",fourth chatgpt and related systems have a kind of truthiness problem some of what they say is true and some is not it is very difficult for the end user to anticipate what will or not be true,prediction,predictive,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-27_openais-got-99-problems-and-twitch.txt
claim_00379,2024-01-27,openais-got-99-problems-and-twitch,Marcus on AI,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,"Sixth, although ChatGPT has already widely been adopted by computer programmers and perhaps others, and been explored by a great many Chief Information Officers and the like, it is still not clear that there will be enough adoption to justify the company’s stratospheric valuations .","Sixth, although ChatGPT has already widely been adopted by computer programmers and perhaps others, and been explored by a great many Chief Information Officers and the like, it is still not clear that there will be enough adoption to justify the company’s stratospheric valuations .",sixth although chatgpt has already widely been adopted by computer programmers and perhaps others and been explored by a great many chief information officers and the like it is still not clear that there will be enough adoption to justify the company s stratospheric valuations,prediction,predictive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-27_openais-got-99-problems-and-twitch.txt
claim_00380,2024-01-27,openais-got-99-problems-and-twitch,Marcus on AI,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,"In an opinion piece at WIRED this week, MIT Economist Daron Acemogulu argued that the the field could be in for a “ great AI disappointment ”, suggesting that “Rose-tinted predictions for artificial intelligence’s grand achievements will be swept aside by underwhelming performance and dangerous results.” Seventh, word on the street at Davos was that after the Fall drama some companies have lost some confidence in OpenAI .","In an opinion piece at WIRED this week, MIT Economist Daron Acemogulu argued that the the field could be in for a “ great AI disappointment ”, suggesting that “Rose-tinted predictions for artificial intelligence’s grand achievements will be swept aside by underwhelming performance and dangerous results.” Seventh, word on the street at Davos was that after the Fall drama some companies have lost some confidence in OpenAI .",in an opinion piece at wired this week mit economist daron acemogulu argued that the the field could be in for a great ai disappointment suggesting that rose tinted predictions for artificial intelligence s grand achievements will be swept aside by underwhelming performance and dangerous results seventh word on the street at davos was that after the fall drama some companies have lost some confidence in openai,prediction,predictive,tier_3,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-27_openais-got-99-problems-and-twitch.txt
claim_00381,2024-01-27,openais-got-99-problems-and-twitch,Marcus on AI,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,"It’s also worth noting that OpenAI is not alone is all of this; many other generative AI companies are likely to encounter intense legal and public pressure this year, around potential cases of copyright infringement.","It’s also worth noting that OpenAI is not alone is all of this; many other generative AI companies are likely to encounter intense legal and public pressure this year, around potential cases of copyright infringement.",it s also worth noting that openai is not alone is all of this many other generative ai companies are likely to encounter intense legal and public pressure this year around potential cases of copyright infringement,prediction,predictive,tier_2,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-01-27_openais-got-99-problems-and-twitch.txt
claim_00382,2024-02-04,when-looked-at-carefully-openais,Marcus on AI,https://garymarcus.substack.com/p/when-looked-at-carefully-openais,"According to media reports like Bloomberg’s , there is not much to worry about here: OpenAI’s most powerful artificial intelligence software, GPT-4, poses “at most” a slight risk of helping people create biological threats, according to early tests the company carried out to better understand and prevent potential “ catastrophic ” harms from its technology I am here to tell you that OpenAI’s research, analyzed carefully, shows no such thing, and that there is plenty of reason to be concerned.","According to media reports like Bloomberg’s , there is not much to worry about here: OpenAI’s most powerful artificial intelligence software, GPT-4, poses “at most” a slight risk of helping people create biological threats, according to early tests the company carried out to better understand and prevent potential “ catastrophic ” harms from its technology I am here to tell you that OpenAI’s research, analyzed carefully, shows no such thing, and that there is plenty of reason to be concerned.",according to media reports like bloomberg s there is not much to worry about here openai s most powerful artificial intelligence software gpt 4 poses at most a slight risk of helping people create biological threats according to early tests the company carried out to better understand and prevent potential catastrophic harms from its technology i am here to tell you that openai s research analyzed carefully shows no such thing and that there is plenty of reason to be concerned,technical_assessment,descriptive,tier_1,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-04_when-looked-at-carefully-openais.txt
claim_00383,2024-02-04,when-looked-at-carefully-openais,Marcus on AI,https://garymarcus.substack.com/p/when-looked-at-carefully-openais,"Certainly OpenAI has in no way proven that there is not an important positive relationship between LLM access and capacity to design bioweapons, even if you bought the Bonferonni argument, which you shouldn’t. § OpenAI also performed what I will call a threshold analysis, in which they focus only on people who get at least 8 of 10 correct.","Certainly OpenAI has in no way proven that there is not an important positive relationship between LLM access and capacity to design bioweapons, even if you bought the Bonferonni argument, which you shouldn’t. § OpenAI also performed what I will call a threshold analysis, in which they focus only on people who get at least 8 of 10 correct.",certainly openai has in no way proven that there is not an important positive relationship between llm access and capacity to design bioweapons even if you bought the bonferonni argument which you shouldn t openai also performed what i will call a threshold analysis in which they focus only on people who get at least 8 of 10 correct,prediction,predictive,tier_2,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-04_when-looked-at-carefully-openais.txt
claim_00384,2024-02-04,when-looked-at-carefully-openais,Marcus on AI,https://garymarcus.substack.com/p/when-looked-at-carefully-openais,"Another interpretation of the paper in fact is that experts were four times more likely to succeed on the pathogen formulation task with LLMs than with internet (e.g.., search) alone. 3 Of course there are many unanswered questions, but that sort of result is eye-opening enough to merit serious followup.","Another interpretation of the paper in fact is that experts were four times more likely to succeed on the pathogen formulation task with LLMs than with internet (e.g.., search) alone. 3 Of course there are many unanswered questions, but that sort of result is eye-opening enough to merit serious followup.",another interpretation of the paper in fact is that experts were four times more likely to succeed on the pathogen formulation task with llms than with internet e g search alone 3 of course there are many unanswered questions but that sort of result is eye opening enough to merit serious followup,technical_assessment,descriptive,tier_1,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-04_when-looked-at-carefully-openais.txt
claim_00385,2024-02-04,when-looked-at-carefully-openais,Marcus on AI,https://garymarcus.substack.com/p/when-looked-at-carefully-openais,"As OpenAI themselves note, there are a number of important methodological differences, including the types of LLMs used) It should go without saying that any risk-benefit analyses that with respect to the tradeoffs involved in AI needs to reflect studies that are not just methodologically sound but also interpreted accurately.","As OpenAI themselves note, there are a number of important methodological differences, including the types of LLMs used) It should go without saying that any risk-benefit analyses that with respect to the tradeoffs involved in AI needs to reflect studies that are not just methodologically sound but also interpreted accurately.",as openai themselves note there are a number of important methodological differences including the types of llms used it should go without saying that any risk benefit analyses that with respect to the tradeoffs involved in ai needs to reflect studies that are not just methodologically sound but also interpreted accurately,policy,normative,tier_3,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-04_when-looked-at-carefully-openais.txt
claim_00386,2024-02-04,when-looked-at-carefully-openais,Marcus on AI,https://garymarcus.substack.com/p/when-looked-at-carefully-openais,"If an LLM equips even one team of lunatics with the ability to build, weaponize and distribute even one pathogen as deadly as covid-19, it will be really, really big deal.","If an LLM equips even one team of lunatics with the ability to build, weaponize and distribute even one pathogen as deadly as covid-19, it will be really, really big deal.",if an llm equips even one team of lunatics with the ability to build weaponize and distribute even one pathogen as deadly as covid 19 it will be really really big deal,prediction,predictive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-04_when-looked-at-carefully-openais.txt
claim_00387,2024-02-06,deconstructing-geoffrey-hintons-weakest,Marcus on AI,https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest,"So actually that's a person doing confabulation. called, or confabulations, they are exactly what people do, we do it all the time Distilled, Hinton is basically making three arguments:: Because neural networks often perform well, they must understand what they are talking about.","So actually that's a person doing confabulation. called, or confabulations, they are exactly what people do, we do it all the time Distilled, Hinton is basically making three arguments:: Because neural networks often perform well, they must understand what they are talking about.",so actually that s a person doing confabulation called or confabulations they are exactly what people do we do it all the time distilled hinton is basically making three arguments because neural networks often perform well they must understand what they are talking about,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-06_deconstructing-geoffrey-hintons-weakest.txt
claim_00388,2024-02-06,deconstructing-geoffrey-hintons-weakest,Marcus on AI,https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest,"Hallucination errors in LLMs are not a problem, because people hallucinate, too.","Hallucination errors in LLMs are not a problem, because people hallucinate, too.",hallucination errors in llms are not a problem because people hallucinate too,technical_assessment,causal,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-06_deconstructing-geoffrey-hintons-weakest.txt
claim_00389,2024-02-06,deconstructing-geoffrey-hintons-weakest,Marcus on AI,https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest,"For example, ChatGPT claimed (falsely yet authoritatively, and without any evidence) that I had a pet chicken named Henrietta: Wholesale unintentional fabrication is not the same thing as making a flawed argument, or lying, or spinning facts for political gain, and so on.","For example, ChatGPT claimed (falsely yet authoritatively, and without any evidence) that I had a pet chicken named Henrietta: Wholesale unintentional fabrication is not the same thing as making a flawed argument, or lying, or spinning facts for political gain, and so on.",for example chatgpt claimed falsely yet authoritatively and without any evidence that i had a pet chicken named henrietta wholesale unintentional fabrication is not the same thing as making a flawed argument or lying or spinning facts for political gain and so on,technical_assessment,descriptive,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-06_deconstructing-geoffrey-hintons-weakest.txt
claim_00390,2024-02-06,deconstructing-geoffrey-hintons-weakest,Marcus on AI,https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest,"It’s a shame that Hinton doesn’t get that. § On the second point, pastisching, neural networks don’t literally store their input texts (or images etc), and I never said that they did.","It’s a shame that Hinton doesn’t get that. § On the second point, pastisching, neural networks don’t literally store their input texts (or images etc), and I never said that they did.",it s a shame that hinton doesn t get that on the second point pastisching neural networks don t literally store their input texts or images etc and i never said that they did,technical_assessment,descriptive,tier_2,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-06_deconstructing-geoffrey-hintons-weakest.txt
claim_00391,2024-02-06,deconstructing-geoffrey-hintons-weakest,Marcus on AI,https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest,"LLMs don’t store things in simple databases, but when presented with enough data, their regeneration of distributed bits has demonstrably duplicated lengthy training materials multiple times, a phenomenon that is called memorization in the field. 2 OpenAI will no doubt by now have filtered this specific example so that it can no longer be replicated, now that it has appeared in a lawsuit.","LLMs don’t store things in simple databases, but when presented with enough data, their regeneration of distributed bits has demonstrably duplicated lengthy training materials multiple times, a phenomenon that is called memorization in the field. 2 OpenAI will no doubt by now have filtered this specific example so that it can no longer be replicated, now that it has appeared in a lawsuit.",llms don t store things in simple databases but when presented with enough data their regeneration of distributed bits has demonstrably duplicated lengthy training materials multiple times a phenomenon that is called memorization in the field 2 openai will no doubt by now have filtered this specific example so that it can no longer be replicated now that it has appeared in a lawsuit,prediction,predictive,tier_2,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-06_deconstructing-geoffrey-hintons-weakest.txt
claim_00392,2024-02-07,could-gpt-5-revolutionize-military,Marcus on AI,https://garymarcus.substack.com/p/could-gpt-5-revolutionize-military,"Special-purpose AI has been great for static, easily-simulated games with rules that have been stable for centuries, like Chess, Go, and even Diplomacy , but never been great at dynamic environments in which the environment itself is unpredictable.","Special-purpose AI has been great for static, easily-simulated games with rules that have been stable for centuries, like Chess, Go, and even Diplomacy , but never been great at dynamic environments in which the environment itself is unpredictable.",special purpose ai has been great for static easily simulated games with rules that have been stable for centuries like chess go and even diplomacy but never been great at dynamic environments in which the environment itself is unpredictable,technical_assessment,descriptive,tier_2,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-07_could-gpt-5-revolutionize-military.txt
claim_00393,2024-02-08,further-trouble-in-hinton-city,Marcus on AI,https://garymarcus.substack.com/p/further-trouble-in-hinton-city,"Noncanonical situations continue to remain difficult for generative AI systems, precisely because frequent statistics are a mediocre substitute for deep understanding. § I will leave the last words this time to the well-known ML expert François Chollet : Gary Marcus loves it when an argument comes together.","Noncanonical situations continue to remain difficult for generative AI systems, precisely because frequent statistics are a mediocre substitute for deep understanding. § I will leave the last words this time to the well-known ML expert François Chollet : Gary Marcus loves it when an argument comes together.",noncanonical situations continue to remain difficult for generative ai systems precisely because frequent statistics are a mediocre substitute for deep understanding i will leave the last words this time to the well known ml expert fran ois chollet gary marcus loves it when an argument comes together,prediction,causal,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-08_further-trouble-in-hinton-city.txt
claim_00394,2024-02-08,there-must-be-some-misunderstanding,Marcus on AI,https://garymarcus.substack.com/p/there-must-be-some-misunderstanding,We really should consider trying some other approaches to AI .,We really should consider trying some other approaches to AI .,we really should consider trying some other approaches to ai,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-08_there-must-be-some-misunderstanding.txt
claim_00395,2024-02-10,what-could-possibly-go-wrong-with,Marcus on AI,https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with,"One screwup (and we all know LLMs are prone to screwups) and a LOT of people could die. § In the very best case, LLM-based agents will change the world for the better.","One screwup (and we all know LLMs are prone to screwups) and a LOT of people could die. § In the very best case, LLM-based agents will change the world for the better.",one screwup and we all know llms are prone to screwups and a lot of people could die in the very best case llm based agents will change the world for the better,prediction,predictive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-10_what-could-possibly-go-wrong-with.txt
claim_00396,2024-02-10,what-could-possibly-go-wrong-with,Marcus on AI,https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with,"Without massive technical advances, chains of LLMs are unlikely to give us that.","Without massive technical advances, chains of LLMs are unlikely to give us that.",without massive technical advances chains of llms are unlikely to give us that,technical_assessment,descriptive,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-10_what-could-possibly-go-wrong-with.txt
claim_00397,2024-02-10,what-could-possibly-go-wrong-with,Marcus on AI,https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with,The best realistic case is that LLM-based agents never see widespread release.,The best realistic case is that LLM-based agents never see widespread release.,the best realistic case is that llm based agents never see widespread release,technical_assessment,descriptive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-10_what-could-possibly-go-wrong-with.txt
claim_00398,2024-02-10,what-could-possibly-go-wrong-with,Marcus on AI,https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with,"In the worst case, everyone and their cousin will try them out because, after all, ChatGPT has been so much fun to play with, and why not?","In the worst case, everyone and their cousin will try them out because, after all, ChatGPT has been so much fun to play with, and why not?",in the worst case everyone and their cousin will try them out because after all chatgpt has been so much fun to play with and why not,prediction,causal,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-10_what-could-possibly-go-wrong-with.txt
claim_00399,2024-02-10,what-could-possibly-go-wrong-with,Marcus on AI,https://garymarcus.substack.com/p/what-could-possibly-go-wrong-with,"Just let the world figure it out.’” If they throw LLM-based agents over the fence, we are all in grave danger. § But wait, there’s more!","Just let the world figure it out.’” If they throw LLM-based agents over the fence, we are all in grave danger. § But wait, there’s more!",just let the world figure it out if they throw llm based agents over the fence we are all in grave danger but wait there s more,technical_assessment,descriptive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-10_what-could-possibly-go-wrong-with.txt
claim_00400,2024-02-11,seven-reasons-why-the-world-should,Marcus on AI,https://garymarcus.substack.com/p/seven-reasons-why-the-world-should,"In asking for $7 trillion, it is pretty obvious to most that Sam Altman has jumped the shark . § Here are seven reasons why we should gather together to tell the aspiring young CEO that the world does not—and should not—revolve around him: Energy and Climate : $7 trillion worth of AI infrastructure used to full capacity would use (in precise technical terms) a metric shit ton of energy.","In asking for $7 trillion, it is pretty obvious to most that Sam Altman has jumped the shark . § Here are seven reasons why we should gather together to tell the aspiring young CEO that the world does not—and should not—revolve around him: Energy and Climate : $7 trillion worth of AI infrastructure used to full capacity would use (in precise technical terms) a metric shit ton of energy.",in asking for 7 trillion it is pretty obvious to most that sam altman has jumped the shark here are seven reasons why we should gather together to tell the aspiring young ceo that the world does not and should not revolve around him energy and climate 7 trillion worth of ai infrastructure used to full capacity would use in precise technical terms a metric shit ton of energy,policy,normative,tier_3,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-11_seven-reasons-why-the-world-should.txt
claim_00401,2024-02-11,seven-reasons-why-the-world-should,Marcus on AI,https://garymarcus.substack.com/p/seven-reasons-why-the-world-should,"I know the fantasy here is generative AI will make the whole pie vastly bigger, as far as I can tell running it is so costly OpenAI hasn’t yet even turned a profit.","I know the fantasy here is generative AI will make the whole pie vastly bigger, as far as I can tell running it is so costly OpenAI hasn’t yet even turned a profit.",i know the fantasy here is generative ai will make the whole pie vastly bigger as far as i can tell running it is so costly openai hasn t yet even turned a profit,industry_market,predictive,tier_2,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-02-11_seven-reasons-why-the-world-should.txt
