theme3_id,cluster2_id,target_mode,claim_type_mode,first_date,last_date,occurrences,status_at_eval,confidence,as_of_date,theme_reason,theme_sources,representative_quote
theme3_3c553598e33f,cluster2_898d77ac5aa2,agi,predictive,2025-12-01,2025-12-01,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,AGI ( AI with the breadth and resourcesfulness of human intelligence ) is not coming soon.
theme3_3c553598e33f,cluster2_937a7a9ae2d6,agi,predictive,2025-12-01,2025-12-01,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"But they will never be AGI, and they never be much more than commodity. § What is ChatGPT best for?"
theme3_4d4764672c3e,cluster2_e1bbc234ccdd,agi,normative,2023-02-03,2023-02-03,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Turns out you don’t need to solve them to make beautiful pictures, or decent if error-filled conversation, but anyone who thinks we can get to AGI without solving abstraction, compositionality, and the type-token distinction is kidding themselves."
theme3_4d4764672c3e,cluster2_4739eed82fa2,agi,normative,2023-02-11,2023-02-11,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"The mascot for all of the current enthusiasm has been an image of an astronaut on a horse jumping over the moon; if AI today can draw horses jumping over the moon, each system better than last, I can see how it is tempting to conclude “AGI” (artificial general intelligence) must be imminent."
theme3_4d4764672c3e,cluster2_bf22cc4b9ac3,agi,normative,2023-09-22,2023-09-22,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Can we really say we are close to AGI, when the training set must contain billions of examples of symmetrical relationships, many closely related to these, and the system still stumbles on such an elementary relationship?"
theme3_4d4764672c3e,cluster2_dcd6d67defb7,agi,normative,2023-10-26,2023-10-26,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,The figure I used to illustrate that point still serves as a handy reminder: We need to consider both current AI risk and AGI risk.
theme3_4d4764672c3e,cluster2_a420436653ef,agi,normative,2024-10-24,2024-10-24,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"We can and should instead approach the challenge of safely building AGI as one of global , rather than national security."
theme3_4d4764672c3e,cluster2_703e2946c4e4,agi,normative,2024-12-08,2024-12-08,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"In a pithy DM summing it all up, a colleague said that that Newton’s basic strategy was to reduce me to a “caricature he's created … and then use that caricature to dismiss the whole field.” § Newton is of course right that we need to prepare for AGI, whenever it comes."
theme3_4d4764672c3e,cluster2_55fca8190abe,agi,normative,2024-12-22,2024-12-22,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Thom Wolf, cofounder of HuggingFace, wrote “people commenting that it's normal to train on the train set but somehow I would have expected/hoped that as we're nearing AGI-level capabilities we would not need to really fine-tune/specifically train the model on any specific downstream task” 5."
theme3_4d4764672c3e,cluster2_aea402b268b7,agi,normative,2024-12-22,2024-12-22,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"As NYU prof Brenden Lake pointed out, the test should never have been called ARC-AGI."
theme3_4d4764672c3e,cluster2_0db3749461c6,agi,normative,2025-01-14,2025-01-14,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Then, and only then, will we have reliable solutions to the unreliability that has plagued recent AI. § When grifters and influencers in 2025 claim that AGI has been solved or is imminent, you should ask: is that really true?"
theme3_4d4764672c3e,cluster2_4dbb9f3d81ca,agi,normative,2025-03-05,2025-03-05,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Because (a) I have learned to discount industry hype and (b) as a cognitive scientist, I look at what we have, and it’s still missing a lot of prerequisites, like these: • AGI should have a reliable ability to freely generalize abstractions to new instances regardless of how similar they are to items encountered in training."
theme3_4d4764672c3e,cluster2_ec7fa966de4e,agi,normative,2025-03-05,2025-03-05,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,The occasional bizarre violations in object permanence in models like Sora are another reflection of this ) • AGI should have a reliable ability to understand complex syntactic and semantic structure.
theme3_4d4764672c3e,cluster2_34f6d415ebe8,agi,normative,2025-03-14,2025-03-14,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"But, also: podcasters, if they want to grow up to be real journalists, should start asking some hard questions, too. § Update: Just after I finished drafting this essay, The New York Times published another “AGI is imminent essay”, second in about a week, this time by Kevin Roose."
theme3_4d4764672c3e,cluster2_907c68d37d3f,agi,normative,2025-04-17,2025-04-17,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Seven years is a long time, but the field is going to need to invest in other ideas if we are going to get to AGI before the end of the decade."
theme3_4d4764672c3e,cluster2_163730d5b373,agi,normative,2025-06-17,2025-06-17,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Or, as the software engineer Gorgi Kosev just put it on X, “[LLMs] are decent solvers of already solved problems, indeed.” If we want to get to AGI, we’ll need to do a lot better."
theme3_4d4764672c3e,cluster2_ee1653a75e3b,agi,normative,2025-06-17,2025-06-17,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,AGI should be a step forward; in many cases LLMs are a step backwards.
theme3_4d4764672c3e,cluster2_fa857ee2ad66,agi,normative,2025-07-03,2025-07-03,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"AGI shouldn’t be about perfectly replicating a human, it should (as I have often said) be about combining the best of both worlds, human adaptiveness with computational brute force and reliability."
theme3_4d4764672c3e,cluster2_f269fe7319c5,agi,normative,2025-09-11,2025-09-11,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"And all this from a company thought (or claimed) that GPT-5 was going to be tantamount to AGI (spoiler alert: it wasn’t) For good measure Oracle doesn’t have the chips they would need to fulfill the contracts, or even the cash to buy them."
theme3_4d4764672c3e,cluster2_deee550407e3,agi,normative,2025-11-18,2025-11-18,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"Not long ago an Atari 2600 (released in 1977, available for $55 on ebay, running an 1.19 MhZ 8-bit CPU, no GPU) beat ChatGPT . § Inducing the rules of chess should be table stakes for AGI."
theme3_4d4764672c3e,cluster2_77298d5b3f7c,agi,normative,2025-11-21,2025-11-21,1,untestable,high,2026-03-02,Normative claim about what is required for AGI (abstraction/compositionality) lacks agreed operational test and deadline.,https://openai.com/index/introducing-gpt-5/,"The widely-discussed AI 2027 scenario, named-checked by Vice President Vance , lauded by The New York Times, and panned by me —you know the one in which AGI is reached in 2027 and in short order kills us all—has officially been postponed, by its co-creator: The White House Senior Policy Advisor Sriram Krishnan took note, and is frankly pissed that he was sold a bill of goods: In reality, the problems with the report should have been clear at the time."
theme3_7d22014cb9c1,cluster2_54d1904d91ce,openai,predictive,2023-10-17,2023-10-17,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"If Yann LeCun and I are correct, AI will need genuinely new paradigms to get to the next level in AI, and OpenAI may be no closer to that than anyone else. § If GPT-5 did fail to please, or even if it were just deferred indefinitely (like so many promises that have been about driverless cars), it could have a rapid, deflationary effect on sky-high valuations."
theme3_7d22014cb9c1,cluster2_4ccb1c9af8b9,openai,predictive,2023-11-17,2023-11-17,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"Coming from Gates, this is a big deal, since Gates probably has access to drafts of GPT-5, given that he still owns a lot of Microsoft which owns a lot of OpenAI. § I will confess that I found all of this to be more than a little bit vindicating; I am human after all."
theme3_7d22014cb9c1,cluster2_4e56549220ea,openai,predictive,2024-01-27,2024-01-27,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"It’s also worth noting that OpenAI is not alone is all of this; many other generative AI companies are likely to encounter intense legal and public pressure this year, around potential cases of copyright infringement."
theme3_7d22014cb9c1,cluster2_d0519865ab11,openai,predictive,2024-02-04,2024-02-04,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"Certainly OpenAI has in no way proven that there is not an important positive relationship between LLM access and capacity to design bioweapons, even if you bought the Bonferonni argument, which you shouldn’t. § OpenAI also performed what I will call a threshold analysis, in which they focus only on people who get at least 8 of 10 correct."
theme3_7d22014cb9c1,cluster2_ed076d0718c5,openai,predictive,2024-02-11,2024-02-11,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"I know the fantasy here is generative AI will make the whole pie vastly bigger, as far as I can tell running it is so costly OpenAI hasn’t yet even turned a profit."
theme3_7d22014cb9c1,cluster2_78181e1324f1,openai,predictive,2024-03-31,2024-03-31,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"So here is my prediction: If OpenAI manages to put out a truly mindblowing GPT-5 this year, the hype will further increase; the bubble won’t burst soon (even if the use cases to justify it aren’t really there)."
theme3_7d22014cb9c1,cluster2_51054f5db7aa,openai,predictive,2024-05-05,2024-05-05,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"One might also wonder whether AI will genuinely create abundance, longevity, etc, and further whether Generative AI, the only form of AI that OpenAI happens to specialize in, will play a material role in such advances."
theme3_7d22014cb9c1,cluster2_a6e467bb6987,openai,predictive,2024-05-05,2024-05-05,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"They might worry that people will lose their jobs, and their sense of well-being; they might worry that the tools of AI might be misused for nefarious purposes, as OpenAI themselves detailed at great length in the 60 page GPT-4 System Card ."
theme3_7d22014cb9c1,cluster2_b0152b5d1e71,openai,predictive,2024-08-06,2024-08-06,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"(Brockman’s extended leave shocks me the most.) The board, which basically said it couldn’t trust Sam, may have had a point. § I said it before, and I will say it again: OpenAI could wind up being seen as the WeWork of AI."
theme3_7d22014cb9c1,cluster2_2578113b4e2e,openai,predictive,2024-09-12,2024-09-12,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"I promise it will all come together in a moment. ¶ OpenAI’s latest, GPT o1, code named Strawberry, came out .."
theme3_7d22014cb9c1,cluster2_0a0af98cec93,openai,predictive,2024-10-05,2024-10-05,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"We have been told that AI will “solve physics” (per Sam Altman), make major breakthroughs in medicine, battery technology, etc, but so far none of that has materialized."
theme3_7d22014cb9c1,cluster2_cc88222ba771,openai,predictive,2024-10-30,2024-10-30,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"It’s just fantasy to imagine selling 200 times as many humanoid robots in the nearish term when nobody knows how to build a single safe, reliable, generally useful humanoid right now, at any price.” At the same venue, Elon Musk said confidently (after acknowledging that the future that is not fully knowable), “ I feel comfortable saying that that AI is getting 10 times better each year ” – never specifying any measure that supports this claim (is OpenAI’s o1 100 times better than GPT4?"
theme3_7d22014cb9c1,cluster2_3af7213a335f,openai,predictive,2025-01-22,2025-01-22,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"Like a lot of what Sam says, this is based on the conjecture, or in this case multiple conjectures: The entirely speculative conjecture that LLMs or something else OpenAI figures out how to be build will be enormously profitable."
theme3_7d22014cb9c1,cluster2_3a30a47e741b,openai,predictive,2025-01-26,2025-01-26,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"GPT-5 or a similarly impressive model will come eventually, perhaps led by OpenAI, a Chinese company, or maybe a competitor like Google will get there first."
theme3_7d22014cb9c1,cluster2_ea98392d5e11,openai,predictive,2025-02-13,2025-02-13,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"Instead, OpenAI will be throwing the kitchen sink at future efforts to build GPT-5 , including “test-time-compute”, a new approach that involves longer, more expensive inference times rather than “constant time inference” of GPT-4-like models, as well as (I suspect) massive amounts of synthetic data, which appears to work better for semi-closed domains like math and coding than in the open-ended real world."
theme3_7d22014cb9c1,cluster2_66b70047be4d,openai,predictive,2025-07-22,2025-07-22,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"Related to this, I will not be commenting on any self-reported AI competition performance results for which the methodology was not disclosed in advance of the competition."" That is to say, Tao is refusing to acknowledge (or even name) OpenAI and its accomplishment at all."
theme3_7d22014cb9c1,cluster2_962e55305f45,openai,predictive,2025-08-09,2025-08-09,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"On the question of “which company [will have] the best AI model at the end of August”, a Polymarket poll charted OpenAI dropping from 75% to 14% in the space of an hour ."
theme3_7d22014cb9c1,cluster2_e9ebc7772031,openai,predictive,2026-02-05,2026-02-05,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"My only objection is to the second part of the subheadline, “Apparent collapse of Nvidia–OpenAI tie-up raises questions about circular funding and who will bear the cost of AI’s expansion”."
theme3_7d22014cb9c1,cluster2_e7f408dc6074,openai,predictive,2026-02-08,2026-02-08,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"But not to Claude.”) Even Sam Altman admits that it’s funny : From what I gather, OpenAI will run some ads, too."
theme3_7d22014cb9c1,cluster2_845ab3a24e71,openai,predictive,2026-02-13,2026-02-13,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"Will OpenAI someday be seen as the WeWork of AI, as I have suggested several times, as far as back as late 2023 ?"
theme3_7d22014cb9c1,cluster2_4d1408b05644,openai,predictive,2026-02-27,2026-02-27,1,mixed,medium,2026-03-02,"GPT-5 was released (not deferred indefinitely) and OpenAI valuation remained high, which conflicts with strong near-term deflation scenarios; broader governance skepticism remains partly interpretive.",https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/;https://openai.com/foundation/,"Even with Nvidia and other propping them up, I hold onto my longstanding sense that there is a good chance that OpenAI will someday be seen as the WeWork of AI."
theme3_7e94375ad3bc,cluster2_5e890507c7c2,general_ai,predictive,2024-02-21,2024-02-21,1,mixed,low,2026-03-02,"Guardrail/common-sense concerns persist, while formal regulation has advanced (e.g., EU AI Act timetable), yielding mixed directionality.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113;https://openai.com/index/introducing-gpt-5/,"The capacity to endow machines with the commonsense understanding of history, culture, and human values that would be required to make sensible guardrails has not. § In closing, I will repeat, perhaps not for the first time here, something prescient that Ernest Davis and I wrote at the end of Rebooting AI , on 2019: Gary Marcus keeps hoping that he will live to see an AI that is deeper than mere stochastic mimicry plus Band-Aids."
theme3_7e94375ad3bc,cluster2_d2a4ed03395c,general_ai,predictive,2024-06-07,2024-06-07,1,mixed,low,2026-03-02,"Guardrail/common-sense concerns persist, while formal regulation has advanced (e.g., EU AI Act timetable), yielding mixed directionality.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113;https://openai.com/index/introducing-gpt-5/,"Gary Marcus, author of the forthcoming book Taming Silicon Valley, hopes that people will eventually recognize that unregulated AI could be as foolish as — or more foolish than — unregulated explosives."
theme3_7e94375ad3bc,cluster2_9f9bfd52a4fe,general_ai,predictive,2025-04-17,2025-04-17,1,mixed,low,2026-03-02,"Guardrail/common-sense concerns persist, while formal regulation has advanced (e.g., EU AI Act timetable), yielding mixed directionality.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113;https://openai.com/index/introducing-gpt-5/,"Unexpected circumstances have been and continue to be the bane of contemporary AI techniques, and probably will be until there is a real revolution."
theme3_a708e869f9a5,cluster2_f1c6dadd2d05,llms,predictive,2023-02-15,2025-12-01,3,supported,high,2026-03-02,Frontier model documentation still reports non-zero hallucination/error rates and explicitly notes ongoing hallucination limitations.,https://openai.com/index/introducing-gpt-5/;https://openai.com/index/openai-o1-system-card/;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Fluent hallucinations will still be common , and easily induced, continuing—and in in fact escalating— the risk of large language models being used as a tool for creating plausible-sounding yet false misinformation."
theme3_a708e869f9a5,cluster2_6b29ab6a716d,llms,predictive,2023-08-20,2023-08-20,1,supported,high,2026-03-02,Frontier model documentation still reports non-zero hallucination/error rates and explicitly notes ongoing hallucination limitations.,https://openai.com/index/introducing-gpt-5/;https://openai.com/index/openai-o1-system-card/;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"(I suggested this as an informal benchmark in 2014, see little progress) Humans can write summaries of things without hallucination ; LLMs cannot do so reliably."
theme3_a708e869f9a5,cluster2_7225e5cc81f2,llms,predictive,2025-05-05,2025-05-05,1,supported,high,2026-03-02,Frontier model documentation still reports non-zero hallucination/error rates and explicitly notes ongoing hallucination limitations.,https://openai.com/index/introducing-gpt-5/;https://openai.com/index/openai-o1-system-card/;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Regular readers of the newsletter will know that I have long been negatively impressed by the routine hallucinations of LLMs, and that my favorite example has involved an alleged pet chicken named Henrietta that I allegedly own: This, sent to me by a reader in 2023, is of course a hallucination."
theme3_a708e869f9a5,cluster2_f43c861495d1,llms,predictive,2025-05-05,2025-05-05,1,supported,high,2026-03-02,Frontier model documentation still reports non-zero hallucination/error rates and explicitly notes ongoing hallucination limitations.,https://openai.com/index/introducing-gpt-5/;https://openai.com/index/openai-o1-system-card/;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,Of course the systems are probabilistic; not every LLM will produce a hallucination every time.
theme3_a708e869f9a5,cluster2_cc4a8b67b4f1,llms,predictive,2025-05-22,2025-05-22,1,supported,high,2026-03-02,Frontier model documentation still reports non-zero hallucination/error rates and explicitly notes ongoing hallucination limitations.,https://openai.com/index/introducing-gpt-5/;https://openai.com/index/openai-o1-system-card/;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"In all likelihood the hallucinations and boneheaded errors that have bedeviled LLMs since their introduction will plague agents (which are after all built on LLMs), too."
theme3_a708e869f9a5,cluster2_f75360944781,llms,predictive,2025-07-11,2025-07-11,1,supported,high,2026-03-02,Frontier model documentation still reports non-zero hallucination/error rates and explicitly notes ongoing hallucination limitations.,https://openai.com/index/introducing-gpt-5/;https://openai.com/index/openai-o1-system-card/;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"So many customers will continue to use the model that is more prone to propagating disinformation (and o3 hallucinates even more than standard genAI models and still exhibits signs of LLM grooming, so it’s no panacea)."
theme3_a708e869f9a5,cluster2_629e75178dcd,llms,predictive,2025-12-30,2025-12-30,1,supported,high,2026-03-02,Frontier model documentation still reports non-zero hallucination/error rates and explicitly notes ongoing hallucination limitations.,https://openai.com/index/introducing-gpt-5/;https://openai.com/index/openai-o1-system-card/;https://support.anthropic.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"His prescient 2023 cartoon on what I like to call The Fishburne Effect is legend: You can follow him - and order some of his collected work — at The Marketoonist website . § And, bonus, to help prepare you to think critically about AI 2026, in an era in which everyone is wondering whether generative AI will turn out to do be a dud , here are five essays from 2025 worth reading or rereading: Why LLMs just can’t stop hallucinating ."
theme3_c5056806d534,cluster2_94e93c1522c8,tesla,predictive,2023-02-13,2023-02-13,1,unresolved,high,2026-03-02,Contains AGI-by-2029 style timeline references; deadline has not passed as of 2026-03-02.,https://openai.com/index/introducing-gpt-5/,"Elon Musk, for example, recently said that it was more likely than not that we would see AGI by 2029 ."
theme3_c5056806d534,cluster2_a1e9ea1af4cc,tesla,predictive,2023-11-05,2023-11-05,1,unresolved,high,2026-03-02,Contains AGI-by-2029 style timeline references; deadline has not passed as of 2026-03-02.,https://openai.com/index/introducing-gpt-5/,"Driver-assist (a la Tesla) with humans in the loop may well stay, occasionally causing fatal accidents, given its lack of reliability, but the idea of using your car moonlighting as a self-driving taxi is not happening this decade, maybe not even next."
theme3_c5056806d534,cluster2_6977692b60f6,tesla,predictive,2025-01-01,2025-01-01,1,unresolved,high,2026-03-02,Contains AGI-by-2029 style timeline references; deadline has not passed as of 2026-03-02.,https://openai.com/index/introducing-gpt-5/,"Predtictions made here on Christmas Day, 2022 25 Predictions for 2025 As against Elon Musk who said, in April 2024 with respect to the end of 2025 “ My guess is that we'll have AI that is smarter than any one human probably around the end of next year [ie. end of 2025]”, here my own predictions for where we will be at the end of this year: High confidence We will not see artificial general intelligence this year, despite claims by Elon Musk to the contrary."
theme3_c5056806d534,cluster2_9bdb791d848f,tesla,predictive,2025-01-20,2025-01-20,1,unresolved,high,2026-03-02,Contains AGI-by-2029 style timeline references; deadline has not passed as of 2026-03-02.,https://openai.com/index/introducing-gpt-5/,"Gary Marcus stands by his prediction that we will not see AGI in 2025, and regrets that Elon Musk didn’t take his million dollar bet ."
theme3_e8ec12058b83,cluster2_aeb9331d0864,general_ai,predictive,2024-03-10,2024-03-10,1,unresolved,medium,2026-03-02,Broad skepticism about deep learning doing 'everything' remains open-ended without concrete endpoint/metric.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"It has flitted from fad to fad decade by decade, always promising the moon, and only occasionally delivering” Still true. “In November 2020, Hinton told MIT Technology Review that “deep learning is going to be able to do everything.” I seriously doubt it."
theme3_e8ec12058b83,cluster2_4bbfb4ff7e9a,general_ai,predictive,2024-08-01,2024-08-01,1,unresolved,medium,2026-03-02,Broad skepticism about deep learning doing 'everything' remains open-ended without concrete endpoint/metric.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,Gary Marcus has been studying natural and artificial intelligence for three decades and still lives in the hope that AI researchers will someday come to have more respect for the cognitive sciences.
theme3_e8ec12058b83,cluster2_e15a013b83e9,general_ai,predictive,2024-10-24,2024-10-24,1,unresolved,medium,2026-03-02,Broad skepticism about deep learning doing 'everything' remains open-ended without concrete endpoint/metric.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,There are some years where decades happen Some think automated AI scientists will make decades of discoveries in just years.
theme3_e8ec12058b83,cluster2_7b236f6e9099,general_ai,predictive,2025-04-02,2025-04-02,1,unresolved,medium,2026-03-02,Broad skepticism about deep learning doing 'everything' remains open-ended without concrete endpoint/metric.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Slightly over a decade later, I think it’s fair to say that Goostman contributed nothing of lasting value to AI."
